,abstract,date,headline,id,paragraph,text,type
239,,2013-06-28,The Weekly Health Quiz,51cc9cfd7988106fb9667747,"In the news: Minimalist exercise, coffee shops and a better condom. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: Minimalist exercise, coffee shops and a better condom. Test your knowledge of this week’s health news.  ",Interactive Feature
240,,2013-06-24,Comfortable Condom Conversations,51c8982b7988106fb96668de,Amy and Max are among many couples that test condoms for science research. They say the communication about protection is a key barrier to use.,Comfortable Condom Conversations Amy and Max are among many couples that test condoms for science research. They say the communication about protection is a key barrier to use.  ,Video
241,,2013-06-24,The Condom Conundrum,51c895487988106fb96668d5,"Only 5 percent of men worldwide use condoms despite public health campaigns, so the Bill and Melinda Gates Foundation is joining the effort and issuing a challenge.","The Condom Conundrum Only 5 percent of men worldwide use condoms despite public health campaigns, so the Bill and Melinda Gates Foundation is joining the effort and issuing a challenge.  ",Video
242,,2013-06-21,The Weekly Health Quiz,51c363917988106fb9665deb,"In the news: The minimalist workout, pain relief hazards and a good night’s sleep. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: The minimalist workout, pain relief hazards and a good night’s sleep. Test your knowledge of this week’s health news.  ",Interactive Feature
243,,2013-06-20,Mapping a Disease Outbreak,51c26ac37988106fb9665b20,Investigators tracked a string of coronavirus infections through four Saudi hospitals earlier this year.,Mapping a Disease Outbreak Investigators tracked a string of coronavirus infections through four Saudi hospitals earlier this year.  ,Interactive Feature
244,,2013-06-19,The Success of the HPV Vaccine,51c1e5ab7988106fb9665950,The Times’s Pam Belluck on how the HPV vaccine has helped drastically reduce the number of human papillomavirus cases among teenage girls.,The Success of the HPV Vaccine The Times’s Pam Belluck on how the HPV vaccine has helped drastically reduce the number of human papillomavirus cases among teenage girls.  ,Video
245,,2013-06-14,The Weekly Health Quiz,51ba27ec46fdbf320e13c15f,"In the news: Designated drivers, Michael Douglas and constipation. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: Designated drivers, Michael Douglas and constipation. Test your knowledge of this week’s health news.  ",Interactive Feature
246,,2013-06-13,Which Genes Can Be Patented?,51ba6f0846fdbf320e13c251,"The United States Supreme Court ruled against patenting genes, but allowed cDNA to be patented. In this video, the medical reporter Gina Kolata explains the difference.","Which Genes Can Be Patented? The United States Supreme Court ruled against patenting genes, but allowed cDNA to be patented. In this video, the medical reporter Gina Kolata explains the difference.  ",Video
247,,2013-06-13,Cheese Blintz,51ba693246fdbf320e13c239,How to make a cheese blintz.,Cheese Blintz How to make a cheese blintz.  ,Video
248,,2013-06-10,Throat Cancer and H.P.V.,51b6499d46fdbf320e13b67c,"After remarks from the actor Michael Douglas attributing his throat cancer to a sexually transmitted virus, men are concerned that they, too, might be at risk.","Throat Cancer and H.P.V. After remarks from the actor Michael Douglas attributing his throat cancer to a sexually transmitted virus, men are concerned that they, too, might be at risk.  ",Video
249,,2013-06-10,Inside a Mouse Hospital,51b6426146fdbf320e13b661,"At a unit inside the Beth Israel Deaconess Medical Center in Boston, scientists use highly specialized methods to study cancer in mice.","Inside a Mouse Hospital At a unit inside the Beth Israel Deaconess Medical Center in Boston, scientists use highly specialized methods to study cancer in mice.  ",Video
250,,2013-06-07,The Weekly Health Quiz,51b0eac546fdbf320e13aab8,"In the news: Sunscreens, coffee and barefoot running. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: Sunscreens, coffee and barefoot running. Test your knowledge of this week’s health news.  ",Interactive Feature
251,,2013-06-03,Making Sense of the Air,51ad0edf46fdbf3d99159eec,Advances in 3-D printing and cellphone connectivity are allowing citizens to monitor the air pollution in their own neighborhoods.,Making Sense of the Air Advances in 3-D printing and cellphone connectivity are allowing citizens to monitor the air pollution in their own neighborhoods.  ,Video
252,,2013-05-31,The Weekly Health Quiz,51a7b44146fdbf3d99159357,"In the news: Sunscreens, “fat talk” and a new psychiatric diagnosis. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: Sunscreens, “fat talk” and a new psychiatric diagnosis. Test your knowledge of this week’s health news.  ",Interactive Feature
253,,2013-05-30,Going Public With Cancer,51a7719646fdbf3d9915924b,"While attending a young adult cancer conference, the Life, Interrupted columnist Suleika Jaouad reflects on how revealing her cancer experiences has helped her build a community.","Going Public With Cancer While attending a young adult cancer conference, the Life, Interrupted columnist Suleika Jaouad reflects on how revealing her cancer experiences has helped her build a community.  ",Video
254,,2013-05-24,The Weekly Health Quiz,519f96a746fdbf6c1db78dfb,"In the news: green tea, exercise and nail troubles. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: green tea, exercise and nail troubles. Test your knowledge of this week’s health news.  ",Interactive Feature
255,,2013-05-23,Vanishing Minds Series,515efecbfdc5925124000284,Examining the worldwide struggle to find answers about Alzheimer’s disease.,Vanishing Minds Series Examining the worldwide struggle to find answers about Alzheimer’s disease.  ,Interactive Feature
256,,2013-05-23,The Mind Inside,519e74bb46fdbf6c1db78ad4,"Denise Sherer Jacobson, 63, was born with cerebral palsy, but she lives a full, active life.","The Mind Inside Denise Sherer Jacobson, 63, was born with cerebral palsy, but she lives a full, active life.  ",Slideshow
257,,2013-05-21,Acne Before Adolescence,519e28fb46fdbf6c1db781bc,"Children as young as age 7 are developing, and being treated for, acne. But are prescription medications used to treat the condition safe?","Acne Before Adolescence Children as young as age 7 are developing, and being treated for, acne. But are prescription medications used to treat the condition safe?  ",Video
258,,2013-05-20,Accidental Injury by Child,519e239046fdbf6c1db77f27,"David Wallis, contributor to Science Times, shares his wife’s personal experience (broken nose by way of head butt) and advice so that other parents can avoid such injuries.","Accidental Injury by Child David Wallis, contributor to Science Times, shares his wife’s personal experience (broken nose by way of head butt) and advice so that other parents can avoid such injuries.  ",Video
259,,2013-05-20,To Be a Nurse,519e231346fdbf6c1db77edb,"Jane Gross reviews a new anthology of essays by 21 nurses called, “I Wasn’t Strong Like This When I Started Out: True Stories of Becoming a Nurse.”","To Be a Nurse Jane Gross reviews a new anthology of essays by 21 nurses called, “I Wasn’t Strong Like This When I Started Out: True Stories of Becoming a Nurse.”  ",Video
260,,2013-05-17,The Weekly Health Quiz,51969c5146fdbf16b2303064,"In the news: Salt, shopping and Angelina Jolie. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: Salt, shopping and Angelina Jolie. Test your knowledge of this week’s health news.  ",Interactive Feature
261,,2013-05-10,The Weekly Health Quiz,518bed87fdc592464a001c44,"In the news: ‘Hot hands,’ pacifiers and Gov. Chris Christie. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: ‘Hot hands,’ pacifiers and Gov. Chris Christie. Test your knowledge of this week’s health news.  ",Interactive Feature
262,,2013-05-07,Roving in the Bronx,51895d60fdc592464a00143d,"The New York Times' roving runner, Brian Fidelman, takes a running tour of The New York Botanical Garden.","Roving in the Bronx The New York Times' roving runner, Brian Fidelman, takes a running tour of The New York Botanical Garden.  ",Video
263,,2013-05-06,Oral Health and Pregnancy,518811a0fdc592464a0010c4,The Times's Catherine Saint Louis reports on the misconceptions many pregnant women have about going to the dentist.,Oral Health and Pregnancy The Times's Catherine Saint Louis reports on the misconceptions many pregnant women have about going to the dentist.  ,Video
264,,2013-05-03,The Weekly Health Quiz,5182c21ffdc592464a0004a2,"In the news: Herbal safety, sore breasts and doctor bias. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: Herbal safety, sore breasts and doctor bias. Test your knowledge of this week’s health news.  ",Interactive Feature
265,,2013-04-27,A Team to Tackle Hoarding,51a2bb6b46fdbf3d9915866f,Members of the Orange County Task Force on Hoarding speak about how they deal with the multidimensional aspects of hoarding behavior.,A Team to Tackle Hoarding Members of the Orange County Task Force on Hoarding speak about how they deal with the multidimensional aspects of hoarding behavior.  ,Interactive Feature
266,,2013-04-26,The Weekly Health Quiz,51798f0efdc5920bc4001048,"In the news: In the news: Cool-downs, konzo and the cinnamon challenge. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: In the news: Cool-downs, konzo and the cinnamon challenge. Test your knowledge of this week’s health news.  ",Interactive Feature
